molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
63,0,0,0,0,0,4,2,-1,434.504,8.963,610.723,384.639,117.442,75.149,33.493,1196.798,2.000,8.900,0.0671212,0.0206092,0.8926229,39.891,11.016,21.875,13.324,2.486,-3.882,-4.827,-3.628,762.432,-0.578,562.989,-3.035,10.065,0.514,3,0.066,3,93.088,33.493,0.000,92.769,6,0,20,0,20,13,31,0,0.053
64,0,1,0,1,0,5,0,-1,213.663,4.961,424.173,79.304,151.053,122.160,71.656,697.397,3.000,3.000,0.0352920,0.0122501,0.8966209,19.712,7.875,12.890,8.869,-0.487,-1.648,-1.509,-2.706,23.119,-0.416,29.298,-5.456,9.137,-0.130,4,-0.557,2,48.508,0.000,0.000,75.874,3,0,6,0,6,0,14,0,0.017
65,1,1,0,0,0,3,0,1,135.208,1.789,370.308,132.875,44.682,192.751,0.000,581.941,2.000,1.000,0.0055026,0.0038190,0.9103075,17.050,5.797,8.332,5.478,1.759,-0.577,-0.636,-4.629,931.289,0.422,506.773,-3.439,9.298,-0.430,3,-0.292,3,90.387,0.000,0.000,24.539,1,0,6,0,6,0,10,0,12.909
66,11,0,0,1,5,22,0,-2,767.896,3.086,1238.514,516.212,314.155,361.103,47.043,2346.073,4.750,13.250,0.0040584,0.0233164,0.6894327,77.058,27.461,40.638,30.068,3.574,-6.395,-6.874,0.400,0.400,-5.053,1.854,-3.925,8.120,0.086,9,-0.686,1,1.879,0.000,102.752,289.610,16,3,15,0,15,0,54,3,0.000
67,0,1,0,0,0,0,0,2,162.234,2.359,396.362,218.645,30.441,147.277,0.000,643.734,0.000,3.500,0.0086469,0.0000000,0.9096561,21.015,5.570,8.164,5.329,1.181,0.771,-0.247,-4.422,1270.948,0.717,709.218,-3.624,9.420,0.058,5,-0.449,3,89.419,0.000,0.000,17.807,2,0,11,0,11,4,12,0,8.122
68,2,1,0,0,0,0,0,2,199.310,2.048,408.977,353.792,11.073,0.000,44.112,684.286,0.000,3.250,0.0061313,0.0000000,0.9182439,21.231,5.199,7.980,3.995,1.741,-1.238,-0.886,-3.581,1939.949,0.983,1954.076,-3.786,9.203,-0.237,1,-0.265,3,95.987,0.000,0.000,13.543,2,0,12,0,12,9,13,0,1.883
69,0,0,0,0,0,1,0,0,321.162,5.612,528.595,24.590,124.143,255.520,124.342,901.841,2.000,5.200,0.0349269,0.0139122,0.8540084,31.736,10.567,17.229,11.448,2.512,-3.622,-4.286,-5.113,658.646,-0.326,1511.743,-2.811,9.174,0.892,1,0.036,3,92.103,0.000,0.000,75.368,4,0,17,0,12,1,21,0,0.016
70,0,1,0,0,0,10,1,1,295.378,5.546,638.758,416.109,102.304,120.346,0.000,1093.436,2.000,5.950,0.0281248,0.0131733,0.8035707,32.334,10.370,16.370,9.355,2.189,-2.380,-2.184,-6.011,264.640,-0.697,130.074,-4.084,8.972,-0.250,5,-0.022,3,83.126,0.000,0.000,76.635,5,0,6,0,6,0,21,0,0.033
71,3,0,0,0,0,4,0,1,144.600,3.108,365.106,192.328,31.207,64.336,77.235,556.960,1.500,0.750,0.0173483,0.0025159,0.8966622,14.182,4.821,6.675,3.328,2.411,-1.367,-1.643,-3.511,5011.406,0.253,7481.951,-1.484,9.742,-0.516,1,-0.304,3,100.000,0.000,0.000,19.077,1,0,0,0,0,0,9,0,39.663
72,2,2,0,1,0,7,1,-1,226.232,3.462,426.215,94.744,235.621,95.850,0.000,721.777,5.000,4.000,0.0166046,0.0209854,0.9130027,19.152,8.616,15.882,12.718,-2.443,0.625,-0.225,-3.042,0.910,-0.946,0.398,-8.977,8.691,-0.165,3,-0.829,1,0.000,0.000,0.000,124.526,6,1,6,0,6,0,16,1,0.001
73,0,1,0,0,1,6,0,0,308.422,5.266,613.394,233.408,96.220,283.766,0.000,1079.303,3.000,4.000,0.0256919,0.0112949,0.8295735,35.897,11.584,18.450,13.438,2.504,-2.290,-2.726,-4.995,156.875,-0.332,150.158,-3.780,9.045,0.632,2,0.040,3,80.901,0.000,35.778,61.323,3,0,13,0,13,1,23,0,0.262
74,1,1,0,0,0,4,0,2,263.379,0.935,527.033,397.107,23.237,106.689,0.000,940.943,1.000,3.500,0.0009295,0.0066409,0.8811220,29.953,8.207,12.399,5.901,3.161,-2.763,-2.445,-4.691,1487.448,0.521,840.657,-3.250,8.857,-0.359,4,0.347,3,100.000,0.000,0.000,30.618,3,0,12,0,12,6,19,0,0.255
75,0,0,0,0,0,5,0,-2,267.244,3.145,455.787,100.091,248.332,107.365,0.000,772.820,5.000,10.800,0.0127994,0.0529842,0.8935559,22.589,9.147,20.816,20.093,-1.665,-1.674,-1.506,-3.766,43.749,-1.811,16.803,-5.238,8.486,0.121,5,-0.865,2,46.568,0.000,0.000,137.562,9,0,14,0,14,4,19,0,0.033
76,0,1,0,0,0,12,0,1,307.432,4.109,678.618,504.457,53.691,120.470,0.000,1170.901,2.000,5.650,0.0144175,0.0117744,0.7916863,34.151,10.802,16.318,8.384,3.347,-3.319,-2.324,-6.203,764.971,-0.332,409.698,-2.995,8.894,-0.340,5,0.137,3,100.000,0.000,0.000,47.963,4,0,9,3,6,3,22,0,0.149
77,0,0,0,0,0,6,0,0,306.274,4.094,517.205,49.616,115.173,275.037,77.379,901.497,1.000,6.750,0.0185943,0.0130509,0.8725926,28.698,9.120,14.967,10.435,0.514,-2.223,-3.740,-4.905,801.145,-0.617,1033.127,-2.097,10.237,0.873,1,-0.444,3,81.924,77.379,0.000,75.475,7,0,16,0,16,0,22,0,4.380
78,0,1,0,0,1,8,1,-1,312.408,8.628,634.509,487.991,134.762,11.756,0.000,1112.462,3.000,7.200,0.0669122,0.0196542,0.8183091,33.342,10.248,19.498,13.939,0.947,-1.826,-1.141,-3.880,79.862,-0.862,60.463,-5.256,9.533,0.286,3,-0.442,3,66.539,0.000,26.698,103.655,6,0,6,0,6,4,22,0,0.026
79,5,1,0,0,0,12,4,-1,733.935,11.981,865.378,740.575,124.804,0.000,0.000,2020.963,4.000,19.150,0.0710233,0.0442581,0.8933013,67.020,17.692,39.862,24.724,3.026,-2.234,-4.544,-3.985,161.915,-0.804,76.483,-4.730,9.269,-1.267,9,0.033,2,58.286,0.000,0.000,150.429,14,2,26,0,12,21,51,1,0.080
80,1,0,0,0,0,0,0,0,194.193,4.652,400.605,239.877,103.045,57.683,0.000,649.084,0.000,5.000,0.0333435,0.0000000,0.9050007,20.373,5.465,9.294,6.701,-0.068,-0.925,-1.417,-3.344,1044.046,-0.275,518.303,-3.215,9.070,0.335,0,-0.835,3,80.575,0.000,0.000,74.436,6,0,9,0,9,0,14,0,7.623
81,4,0,0,0,0,9,2,-2,290.402,14.313,630.912,525.686,105.226,0.000,0.000,1101.621,0.000,4.000,0.1859625,0.0000000,0.8176188,32.154,9.170,14.420,3.908,3.806,-4.613,-3.385,-4.483,995.503,-1.028,492.305,-2.595,3.347,2.004,3,0.364,3,100.000,0.000,0.000,69.389,6,0,0,0,0,0,20,0,0.018
82,0,1,0,0,0,7,0,0,474.577,8.536,743.129,517.531,154.275,71.082,0.241,1430.630,1.000,11.750,0.0509357,0.0158115,0.8262644,47.284,13.270,24.084,14.535,1.797,-2.968,-4.054,-5.408,85.076,-0.966,38.265,-5.503,8.841,1.085,3,-0.168,3,72.008,0.000,0.000,120.095,10,0,21,0,21,4,33,0,0.002
83,0,1,0,0,0,11,0,-2,441.559,3.325,677.474,328.433,154.565,192.282,2.194,1290.833,2.000,11.750,0.0085640,0.0245279,0.8462892,40.278,13.102,22.602,15.786,1.119,-1.551,-3.183,-5.662,84.539,-1.134,38.952,-4.697,8.199,0.789,3,-0.550,3,67.990,0.000,0.000,110.921,8,0,12,0,12,0,29,0,0.249
84,0,0,0,0,0,4,0,-1,248.714,2.761,476.990,110.078,146.236,149.001,71.675,794.568,4.000,3.000,0.0095917,0.0125789,0.8697814,24.499,9.061,15.668,10.831,1.812,-2.998,-3.450,-4.350,406.580,-0.790,461.867,-3.306,8.420,0.116,1,-0.242,3,84.254,0.000,0.000,73.890,4,0,12,0,12,0,17,0,0.124
85,0,1,0,0,0,8,2,1,608.687,2.789,909.495,676.005,74.830,158.660,0.000,1764.692,1.000,10.700,0.0044085,0.0117648,0.7765050,60.847,16.553,27.236,13.735,4.960,-6.102,-7.119,-6.631,482.160,-0.348,248.770,-3.634,8.016,0.640,7,0.865,2,78.094,0.000,0.000,114.475,11,2,27,0,27,11,44,2,0.000
86,7,2,0,0,0,12,3,0,748.993,6.655,930.763,835.114,95.649,0.000,0.000,2073.067,5.000,20.150,0.0213662,0.0484084,0.8447630,69.105,18.400,41.548,27.133,3.841,-1.743,-3.276,-5.496,76.324,-0.256,37.532,-6.255,8.853,-1.049,8,-0.088,2,57.216,0.000,0.000,134.248,14,2,27,0,12,22,52,1,0.008
87,2,1,0,0,0,2,0,1,263.784,3.012,491.905,131.714,0.000,256.332,103.860,837.518,0.000,2.000,0.0108289,0.0000000,0.8735334,28.527,8.559,10.433,4.212,4.619,-3.399,-3.399,-5.527,2470.586,-0.459,5391.925,-2.487,9.129,0.190,5,0.429,3,100.000,0.000,0.000,4.667,1,0,15,0,15,3,17,0,0.343
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,0,0,1,0,3,0,-1,412.527,4.528,710.498,339.611,106.770,264.117,0.000,1305.103,1.000,2.750,0.0157124,0.0038705,0.8128911,46.672,13.197,18.629,7.464,6.428,-7.738,-7.426,-4.012,243.783,-0.695,136.839,-2.269,8.568,1.075,1,1.366,1,94.348,0.000,0.000,54.041,3,1,26,0,26,10,31,1,0.000
90,0,1,0,0,1,8,0,0,254.285,8.397,480.944,256.326,134.833,89.784,0.000,836.911,4.000,6.700,0.0842511,0.0278619,0.8930114,23.060,8.624,17.615,14.848,-0.448,0.257,-0.505,-3.043,84.304,-0.647,60.362,-4.983,8.863,0.196,7,-0.937,2,58.789,0.000,23.659,94.258,6,0,6,0,6,0,18,1,5.320
91,2,0,0,0,2,18,0,-2,630.841,6.790,951.251,543.148,144.868,263.235,0.000,1925.199,4.250,13.150,0.0239449,0.0284987,0.7867809,61.849,19.789,34.223,23.449,3.495,-4.023,-5.703,-3.489,177.908,-2.082,193.154,-1.534,9.532,0.486,6,-0.268,1,74.726,0.000,46.724,162.554,10,1,20,3,17,9,44,0,1.749
91,2,0,0,0,2,18,0,-2,630.841,9.489,908.978,561.239,132.774,214.964,0.000,1886.144,4.250,13.650,0.0477389,0.0309581,0.8121972,59.825,18.800,34.098,21.626,3.133,-4.012,-5.512,-2.847,362.082,-1.863,256.958,-1.481,9.639,0.228,6,-0.408,1,78.130,0.000,22.361,156.390,10,1,20,3,17,9,44,0,2.025
92,0,0,0,0,0,6,0,-1,383.369,9.536,625.761,215.006,80.067,219.280,111.407,1088.550,1.000,8.000,0.0835387,0.0127844,0.8178161,35.651,10.178,18.735,13.821,2.813,-2.972,-4.709,-5.526,68.647,-0.323,3634.095,-1.647,9.041,0.852,6,-0.247,3,76.286,92.100,0.000,79.880,7,0,15,0,15,0,26,0,9.232
93,0,0,0,0,1,5,0,-2,348.419,11.016,645.591,266.967,142.989,234.316,1.319,1117.405,1.000,4.500,0.1086097,0.0069704,0.8066427,37.592,11.477,17.657,9.926,3.067,-5.004,-4.574,-4.404,316.957,-1.200,205.300,-2.849,8.719,1.008,5,0.242,3,89.667,0.000,17.454,107.451,7,0,12,0,12,0,24,0,0.005
94,0,1,0,0,0,5,0,1,324.397,4.139,610.656,256.101,74.052,233.452,47.051,1084.359,0.000,4.250,0.0157969,0.0000000,0.8358926,36.261,10.143,14.315,6.380,3.713,-4.735,-4.712,-6.027,490.417,0.070,458.681,-3.644,9.409,0.802,3,0.417,3,96.842,47.051,0.000,37.457,3,0,15,0,15,2,24,0,0.001
95,0,1,0,0,0,6,0,1,382.520,8.923,682.114,272.045,102.500,306.699,0.869,1238.685,1.000,6.000,0.0642716,0.0087962,0.8177402,42.495,12.850,19.536,10.195,3.629,-4.211,-4.484,-6.670,263.508,-0.419,130.900,-3.815,8.322,0.558,3,0.551,3,91.524,0.000,0.000,56.791,4,0,20,0,20,4,27,0,0.003
96,0,0,1,0,0,3,0,1,177.249,4.979,455.086,217.743,35.636,201.707,0.000,726.156,2.000,2.000,0.0341340,0.0062152,0.8585357,22.907,6.911,11.175,6.666,2.342,-2.960,-2.248,-4.783,4549.511,0.060,2544.087,-3.240,8.258,-0.031,1,-0.036,3,100.000,0.000,0.000,42.436,3,0,6,0,6,0,13,0,0.077
97,0,1,0,1,0,2,0,0,401.437,6.587,647.926,405.911,163.031,58.082,20.902,1185.783,1.000,6.750,0.0365865,0.0104179,0.8362000,40.572,10.884,19.074,10.462,1.040,-4.792,-4.117,-3.378,17.798,-0.662,11.642,-6.190,8.815,0.888,1,0.276,2,55.416,20.902,0.000,99.725,7,0,22,3,19,10,29,1,0.000
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,1,0,0,1,12,0,-1,567.785,7.553,891.852,459.991,116.071,294.411,21.378,1767.493,4.000,9.950,0.0322741,0.0223131,0.7927036,59.687,18.510,31.659,19.483,4.241,-4.644,-5.598,-5.642,125.261,-0.940,123.078,-3.532,8.915,0.540,5,0.485,2,76.367,0.000,24.407,104.670,7,1,22,0,22,9,40,0,0.004
100,0,1,0,0,0,8,0,-1,239.314,2.159,495.397,258.208,143.437,93.753,0.000,855.464,4.000,4.700,0.0054465,0.0189747,0.8797226,23.840,8.813,15.745,11.248,0.584,-1.186,-1.426,-4.651,107.792,-0.756,49.269,-5.127,8.778,-0.067,4,-0.412,2,66.744,0.000,0.000,74.406,4,0,6,0,6,0,17,0,0.218
101,3,0,0,0,2,7,0,-2,490.616,17.069,886.229,564.241,205.425,114.693,1.870,1584.625,1.000,6.000,0.1838715,0.0067703,0.7417141,53.863,15.888,25.061,12.491,4.180,-7.837,-6.087,-3.509,58.202,-2.343,47.362,-4.229,9.850,0.808,4,0.781,1,83.010,0.000,35.542,153.106,9,0,17,0,17,7,34,1,0.000
102,1,0,0,0,0,5,1,-2,410.457,1.291,596.753,295.252,175.079,78.148,48.275,1143.502,3.000,8.150,0.0014567,0.0236550,0.8861930,37.145,11.091,21.347,14.213,1.965,-3.788,-4.477,-3.746,216.584,-1.106,174.056,-3.991,10.532,1.020,4,0.017,3,80.252,48.275,0.000,104.837,5,0,17,0,17,12,29,0,0.006
103,3,2,0,0,2,14,0,-1,613.798,4.750,985.836,457.844,111.017,416.975,0.000,1932.028,4.000,13.900,0.0116758,0.0281994,0.7609735,66.158,20.938,35.664,23.353,2.596,-3.575,-3.735,-6.092,40.458,-0.761,26.114,-4.878,9.157,-0.029,12,-0.245,1,57.952,0.000,16.323,113.430,9,1,27,0,27,7,45,1,0.002
104,1,0,1,0,0,3,1,-1,213.279,6.656,469.093,328.692,140.401,0.000,0.000,759.646,4.000,3.500,0.0583159,0.0149224,0.8583150,22.321,7.033,15.214,10.447,1.037,-2.671,-2.041,-3.825,461.825,-0.888,214.630,-5.882,8.598,-1.078,2,-0.332,3,80.708,0.000,0.000,86.463,5,0,10,0,10,8,15,0,0.001
105,0,0,0,0,0,7,2,-1,404.545,3.956,661.821,453.221,117.379,91.222,0.000,1296.883,1.000,6.700,0.0120679,0.0101236,0.8690100,42.124,11.943,18.981,9.251,4.259,-5.278,-5.068,-4.087,763.483,-0.895,369.547,-2.689,9.097,-0.113,6,0.548,3,100.000,0.000,0.000,87.844,5,0,16,0,16,10,29,0,0.016
106,9,0,0,0,0,1,2,1,184.493,3.126,308.621,43.622,0.000,0.000,264.999,456.456,0.000,0.000,0.0214037,0.0000000,0.9289773,11.471,1.639,4.032,0.334,2.317,-2.553,-2.568,-2.681,9906.038,0.279,10000.000,-1.423,11.284,0.251,1,-0.099,3,100.000,199.899,0.000,7.501,1,0,0,0,0,0,10,0,18.834
107,3,1,0,1,1,11,1,-2,525.618,3.022,808.856,335.934,345.868,53.429,73.624,1469.527,3.250,13.250,0.0062133,0.0295316,0.7728212,46.104,16.122,28.049,22.213,-1.796,-3.146,-3.491,-3.007,0.180,-3.381,0.303,-8.712,8.726,1.427,5,-0.930,1,0.000,0.000,32.716,207.680,13,2,18,4,14,3,34,1,0.000
108,1,1,0,1,0,6,0,-1,159.228,3.999,396.960,242.383,154.578,0.000,0.000,644.732,3.000,3.000,0.0248018,0.0130899,0.9092236,15.796,6.095,10.827,7.751,-1.273,-0.743,-0.197,-1.920,21.406,-0.646,10.919,-5.855,9.521,-0.943,3,-0.715,2,43.308,0.000,0.000,75.442,3,0,0,0,0,0,11,1,0.040
109,0,0,0,0,0,1,0,0,300.744,3.101,534.390,98.658,96.881,267.269,71.581,916.695,1.000,5.700,0.0104901,0.0106664,0.8539982,32.442,10.006,15.582,10.366,2.544,-3.846,-3.729,-5.169,1194.470,-0.207,1478.720,-2.268,9.113,0.773,1,-0.010,3,96.918,0.000,0.000,65.953,4,0,17,0,12,1,21,0,0.109
110,0,0,0,0,0,2,0,-2,360.230,9.443,512.155,118.136,210.880,59.688,123.450,881.931,2.000,9.000,0.1011144,0.0248517,0.8684008,28.427,9.663,19.143,14.188,0.250,-3.033,-3.473,-3.946,99.111,-1.118,192.990,-5.004,9.683,1.234,1,-0.606,3,64.135,0.000,0.000,114.855,7,0,10,0,10,2,20,0,0.003
111,0,0,0,1,0,3,0,-2,153.137,6.522,333.681,0.000,207.023,126.658,0.000,511.807,2.500,2.750,0.0831151,0.0130308,0.9273373,13.612,6.000,10.593,8.500,0.355,-0.920,-1.591,-1.504,27.309,-1.222,12.842,-4.601,8.458,0.077,2,-0.817,2,54.729,0.000,0.000,96.123,4,0,6,0,6,0,11,0,0.472
112,0,1,0,0,0,6,0,1,313.396,1.716,624.768,286.954,29.963,307.852,0.000,1087.545,1.000,4.700,0.0027068,0.0075228,0.8186113,36.457,10.901,15.472,8.291,3.761,-3.750,-3.482,-6.661,1284.295,0.302,717.272,-2.474,8.639,-0.253,5,0.405,3,100.000,0.000,0.000,35.294,4,0,18,0,18,4,23,0,0.187
113,0,0,0,0,0,2,0,-2,211.223,9.327,455.399,78.756,176.937,199.706,0.000,734.169,1.000,5.500,0.1184915,0.0120773,0.8642451,23.850,7.788,13.844,9.818,0.651,-3.187,-3.160,-4.681,207.972,-1.136,90.614,-3.885,9.488,1.206,3,-0.468,3,72.248,0.000,0.000,80.285,4,0,12,0,12,0,16,0,0.010
114,0,0,0,0,2,4,2,1,356.057,8.988,507.955,301.605,61.844,0.000,144.506,861.354,0.000,6.000,0.0937782,0.0000000,0.8619075,25.749,7.649,12.755,9.831,0.865,-1.164,-2.670,-1.018,1108.453,0.122,8482.169,-2.275,9.557,0.299,2,-1.300,3,86.503,0.000,45.819,56.442,4,0,6,0,6,4,16,0,129.637
115,3,0,0,0,0,3,0,0,212.248,1.103,388.781,261.606,127.175,0.000,0.000,681.084,2.000,4.000,0.0017856,0.0145502,0.9629274,19.177,6.545,10.864,7.727,1.616,-1.657,-2.262,-2.132,616.449,-0.532,293.261,-3.575,10.890,0.543,0,-0.341,3,86.339,0.000,0.000,96.722,5,0,6,0,6,1,15,0,1.255
116,0,0,0,0,0,0,0,0,266.302,3.468,516.523,215.938,76.662,223.922,0.000,876.569,1.000,5.000,0.0137203,0.0096801,0.8575635,31.065,8.671,14.276,9.396,2.440,-3.196,-3.189,-4.905,1857.443,-0.131,966.086,-2.144,8.484,0.741,6,0.060,3,100.000,0.000,0.000,60.445,5,0,18,3,12,3,20,0,0.213
117,1,0,0,0,0,7,0,1,429.132,4.458,663.647,66.831,44.340,315.421,237.055,1180.934,0.000,4.700,0.0168306,0.0000000,0.8141634,39.625,13.398,16.557,6.932,5.677,-6.143,-7.025,-6.043,3762.062,0.277,10000.000,-0.553,9.553,0.672,2,0.492,3,100.000,0.000,0.000,35.845,4,1,17,0,17,0,26,1,0.071
118,0,0,0,0,0,5,1,-2,408.921,8.165,603.094,304.282,167.708,79.964,51.140,1157.712,3.000,8.150,0.0575899,0.0234063,0.8841252,37.731,11.845,22.302,14.192,2.012,-3.823,-4.447,-3.788,254.404,-1.043,214.753,-3.849,10.141,0.594,4,0.047,3,81.779,0.000,0.000,104.042,5,0,17,0,17,12,28,0,0.007
119,2,0,0,0,0,4,0,0,224.259,0.911,415.084,257.191,123.511,34.382,0.000,731.397,2.000,4.000,0.0011342,0.0136282,0.9457968,20.876,7.086,11.432,7.779,1.889,-2.277,-2.482,-2.573,667.793,-0.598,319.749,-3.291,10.634,0.537,1,-0.277,3,88.564,0.000,0.000,98.153,5,0,6,0,6,1,16,0,1.457
120,0,0,0,0,0,4,1,-2,285.689,2.062,479.745,122.099,210.792,75.910,70.944,808.925,4.000,9.100,0.0052538,0.0379368,0.8751719,24.376,9.173,19.074,16.788,-0.475,-2.387,-2.238,-3.914,99.303,-1.338,99.728,-4.753,8.542,0.240,3,-0.731,2,59.905,0.000,0.000,117.355,8,0,14,0,14,4,19,0,0.021
121,1,2,0,0,0,10,0,1,427.542,4.482,687.681,359.142,84.389,244.150,0.000,1343.286,2.000,9.700,0.0149565,0.0199480,0.8561644,43.515,13.415,22.537,13.886,2.268,-1.294,-2.752,-6.476,97.598,-0.010,48.957,-5.380,8.957,0.014,9,-0.006,2,75.831,0.000,0.000,77.020,7,0,18,0,18,4,31,1,0.091
122,0,0,0,1,0,3,0,-2,153.137,5.841,333.777,0.000,206.837,126.940,0.000,511.852,2.500,2.750,0.0666475,0.0130270,0.9271236,13.616,5.999,10.368,8.501,0.357,-0.922,-1.591,-1.509,27.420,-1.222,12.898,-4.596,8.038,0.317,2,-0.817,2,54.771,0.000,0.000,96.086,4,0,6,0,6,0,11,0,0.475
123,2,1,0,0,0,4,0,2,307.435,0.655,590.372,258.305,3.980,328.087,0.000,1067.943,0.000,3.700,0.0004018,0.0000000,0.8558640,37.150,10.507,13.789,6.161,4.290,-3.597,-3.583,-6.155,2264.953,0.685,1324.362,-2.116,9.231,-0.111,4,0.559,3,100.000,0.000,0.000,8.287,2,0,20,0,20,7,23,0,0.596
124,0,1,0,0,0,3,0,1,412.936,3.026,702.487,231.204,112.309,250.415,108.559,1238.176,1.000,6.000,0.0073953,0.0085411,0.7938073,43.863,13.318,19.726,10.628,3.933,-5.605,-5.276,-6.789,212.702,-0.141,403.939,-4.482,8.539,0.884,3,0.666,3,91.637,0.000,0.000,67.353,5,0,24,0,24,5,28,0,0.000
125,0,1,0,0,1,5,0,1,353.463,5.314,665.272,406.411,85.979,172.882,0.000,1182.034,2.000,6.200,0.0238915,0.0131798,0.8126794,39.592,11.481,19.219,12.875,2.427,-3.226,-2.911,-4.739,238.411,-0.207,191.212,-4.078,8.007,0.246,6,0.059,3,83.705,0.000,25.143,63.891,5,0,16,0,16,4,26,0,0.018
126,0,2,0,0,1,8,0,1,451.611,4.752,835.364,532.098,76.387,226.878,0.000,1513.351,1.000,6.500,0.0149190,0.0077810,0.7631020,51.440,14.893,21.763,10.583,4.105,-4.971,-3.629,-6.525,98.025,0.004,59.133,-5.485,8.059,-0.109,7,0.764,3,86.624,0.000,9.295,80.265,7,0,16,0,16,6,33,1,0.000
127,0,0,0,0,0,3,0,-2,354.101,5.928,449.101,122.748,233.743,12.491,80.119,755.123,3.000,8.600,0.0465386,0.0331677,0.8929616,22.259,8.304,17.301,14.706,-0.693,-2.196,-3.418,-3.324,60.162,-1.375,65.138,-5.495,9.102,1.438,3,-0.733,2,54.737,0.000,0.000,126.250,7,0,11,0,11,4,17,0,0.007
128,0,0,0,0,0,4,0,-2,248.299,10.325,468.661,0.000,194.274,272.980,1.407,778.353,3.000,6.000,0.1369642,0.0221745,0.8731539,25.034,9.407,17.864,13.447,0.968,-2.752,-2.691,-4.886,142.428,-1.373,61.262,-3.754,8.513,0.092,2,-0.490,3,71.159,0.000,0.000,88.260,4,0,12,0,12,0,17,0,0.208
129,0,1,0,0,0,6,1,2,532.469,3.374,724.387,360.652,26.630,213.561,123.544,1496.148,0.000,8.250,0.0076098,0.0000000,0.8733284,51.909,14.485,22.243,9.942,4.957,-3.967,-6.731,-5.326,1381.239,0.671,3686.534,-2.745,8.317,0.421,2,0.500,3,100.000,0.000,0.000,56.692,8,1,28,0,28,7,36,0,0.103
130,0,0,0,0,0,0,0,0,252.272,3.983,447.710,0.000,113.772,333.938,0.000,779.578,2.000,3.500,0.0203482,0.0110557,0.9149720,28.234,9.339,14.515,10.219,2.468,-3.835,-3.830,-4.500,826.031,-0.343,402.377,-2.440,9.822,0.286,2,0.055,3,93.602,0.000,0.000,78.891,4,0,17,0,17,1,19,0,0.618
131,0,0,0,0,0,2,1,0,344.493,4.293,586.064,451.607,117.359,17.099,0.000,1108.631,1.000,5.700,0.0166246,0.0097259,0.8839164,37.093,9.795,16.760,8.682,3.091,-4.584,-4.057,-3.492,763.815,-0.558,369.721,-3.430,10.276,0.326,4,0.464,3,96.645,0.000,0.000,69.343,3,0,17,0,17,14,25,0,0.003
132,1,1,0,0,0,7,0,-2,444.440,6.606,645.872,212.696,308.345,124.831,0.000,1225.659,3.000,9.200,0.0356076,0.0246719,0.8575611,39.594,13.345,23.604,16.132,0.091,-2.811,-4.148,-5.158,2.943,-2.255,1.005,-8.153,9.274,0.789,11,-0.066,1,22.907,0.000,0.000,193.156,10,1,18,0,18,6,32,2,0.000
133,1,0,0,0,0,7,0,-1,268.355,1.602,542.833,202.161,109.357,231.315,0.000,953.138,2.000,1.500,0.0026935,0.0039079,0.8628510,29.705,9.955,13.188,6.205,5.058,-4.105,-4.577,-4.854,909.628,-0.838,446.567,-2.048,8.662,-0.130,4,0.486,3,96.561,0.000,0.000,45.089,2,1,12,0,12,0,20,0,0.164
134,7,3,0,1,0,16,0,-2,602.640,8.743,942.484,394.048,424.696,123.740,0.000,1745.550,5.000,11.750,0.0437892,0.0278772,0.7438963,54.611,19.866,33.182,21.085,-1.036,-3.105,-4.006,-6.637,0.004,-4.720,0.001,-11.500,9.181,0.893,13,-0.013,1,0.000,0.000,0.000,268.274,14,3,18,0,18,6,43,2,0.000
135,2,0,0,0,0,4,0,1,344.843,6.868,578.580,0.000,33.184,508.698,36.699,1050.767,0.000,1.500,0.0448871,0.0000000,0.8639182,38.187,12.107,14.216,5.405,5.406,-5.912,-7.079,-6.160,4799.730,0.116,4282.521,0.045,9.278,0.477,3,1.097,3,100.000,0.000,0.000,14.791,2,1,23,0,23,0,25,1,0.476
136,9,0,0,1,0,0,0,-1,60.052,2.489,216.723,95.589,121.134,0.000,0.000,284.174,1.000,2.000,0.0217960,0.0092284,0.9645322,5.219,1.937,3.786,4.499,-0.170,1.180,-0.032,-0.298,178.150,-0.305,97.493,-3.752,11.399,-0.868,0,-1.038,2,66.235,0.000,0.000,53.703,2,0,0,0,0,0,4,0,16.934
